"geographic_region","labid.y","fieldid","POINT_X","POINT_Y","SpeciesIDL","SpeciesID_OSU","defecator","commonname","species","genus","family","order","class","phylum","speciessimpleidgroomed.y","idlevel","genusgroup","familygroup","ordergroup","generalgroup","taxasizegroup","best_match_pid.mean","total_reads","rep_reads","spec_reads","p_reads","replicates"
"CA","YOS0307","YOSE_JLH_14SEP19_032",273309.4839,4210671.2021,"Canis latrans","Canis latrans","Canis latrans","Long-tailed vole","Microtus longicaudus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus longicaudus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",100,48777,22604,46976,0.96307685999549,1
"CA","YOS0309","YOSE_JLH_14SEP19_035",274134.575,4210242.9403,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,41517,27577,41517,1,1
"CA","YOS0309","YOSE_JLH_14SEP19_035",274134.575,4210242.9403,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,41517,6124,41517,1,1
"CA","YOS0309","YOSE_JLH_14SEP19_035",274134.575,4210242.9403,"Canis latrans","Canis latrans","Canis latrans","Yellow-bellied marmot","Marmota flaviventris","Marmota","Sciuridae","Rodentia","Mammalia","Chordata","Marmota flaviventris","Species","Marmots","Squirrels","Rodents","Mammals","MammalsMedium",100,41517,7816,41517,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,37975,28263,37975,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,37975,28263,37975,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,37975,5358,37975,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,37975,5358,37975,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97,37975,4354,37975,1,1
"CA","YOS0310","YOSE_JLH_14SEP19_037",273479.825,4208935.3375,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,37975,4354,37975,1,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,120172,100759,13237,0.110150451020204,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",95.96,120172,100759,105027,0.873972306360883,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,120172,100759,105027,0.873972306360883,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,120172,5338,13237,0.110150451020204,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,120172,5338,105027,0.873972306360883,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",95.96,120172,5338,105027,0.873972306360883,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,120172,14075,13237,0.110150451020204,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",95.96,120172,14075,105027,0.873972306360883,1
"CA","YOS0311","YOSE_JLH_16SEP19_003",274796.9918,4206593.7853,"Lynx rufus","Lynx rufus","Lynx rufus","Douglas' squirrels","Tamiasciurus douglasii","Tamiasciurus","Sciuridae","Rodentia","Mammalia","Chordata","Tamiasciurus douglasii","Species","Red squirrels","Squirrels","Rodents","Mammals","MammalsSmall",100,120172,14075,105027,0.873972306360883,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,22652,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,22652,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,50321,22652,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Spotted towhee","Pipilo maculatus","Pipilo","Passerellidae","Passeriformes","Aves","Chordata","Pipilo maculatus","Species","Towhees","Sparrows","Songbirds","Birds","BirdsSmall",100,50321,22652,15381,0.305657677709108,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,50321,10671,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,10671,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,10671,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Spotted towhee","Pipilo maculatus","Pipilo","Passerellidae","Passeriformes","Aves","Chordata","Pipilo maculatus","Species","Towhees","Sparrows","Songbirds","Birds","BirdsSmall",100,50321,10671,15381,0.305657677709108,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,50321,16998,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,16998,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,50321,16998,34940,0.694342322290892,1
"CA","YOS0312","YOSE_JLH_16SEP19_004",275048.0329,4206297.5523,"Lynx rufus","Lynx rufus","Lynx rufus","Spotted towhee","Pipilo maculatus","Pipilo","Passerellidae","Passeriformes","Aves","Chordata","Pipilo maculatus","Species","Towhees","Sparrows","Songbirds","Birds","BirdsSmall",100,50321,16998,15381,0.305657677709108,1
"CA","YOS0313","YOSE_JLH_16SEP19_007",275096.1949,4205236.1333,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,74178,10556,74178,1,1
"CA","YOS0313","YOSE_JLH_16SEP19_007",275096.1949,4205236.1333,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,74178,13945,74178,1,1
"CA","YOS0313","YOSE_JLH_16SEP19_007",275096.1949,4205236.1333,"Puma concolor","Puma concolor","Puma concolor","North American porcupine","Erethizon dorsatum","Erethizon","Erethizontidae","Rodentia","Mammalia","Chordata","Erethizon dorsatum","Species","Porcupines","Porcupines","Rodents","Mammals","MammalsMedium",100,74178,49677,74178,1,1
"CA","YOS0314","YOSE_JLH_16SEP19_008",275096.6883,4205232.9733,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,7935,1648,7935,1,1
"CA","YOS0314","YOSE_JLH_16SEP19_008",275096.6883,4205232.9733,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,7935,590,7935,1,1
"CA","YOS0314","YOSE_JLH_16SEP19_008",275096.6883,4205232.9733,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,7935,5697,7935,1,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,18674,1270,15957,0.854503587876192,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,18674,1270,15957,0.854503587876192,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,18674,2001,15957,0.854503587876192,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,18674,2001,15957,0.854503587876192,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",96.939,18674,15403,15957,0.854503587876192,1
"CA","YOS0316","YOSE_JLH_16SEP19_010",274564.7153,4203791.2181,"Lynx rufus","Lynx rufus","Lynx rufus","Golden-mantled ground squirrel","Callospermophilus lateralis","Callospermophilus","Sciuridae","Rodentia","Mammalia","Chordata","Callospermophilus lateralis","Species","Ground squirrels","Squirrels","Rodents","Mammals","MammalsMedium",95.918,18674,15403,15957,0.854503587876192,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,30227,9782,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,30227,9782,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,30227,9782,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,30227,2744,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,30227,2744,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,30227,2744,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",97.98,30227,17701,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",99,30227,17701,30227,1,1
"CA","YOS0317","YOSE_JLH_16SEP19_020",273120.0028,4202766.6138,"Puma concolor","Puma concolor","Puma concolor","","","Odocoileus","Cervidae","Artiodactyla","Mammalia","Chordata","Odocoileus sp.","Genus","Deer","Deer and elk","Even-toed ungulates","Mammals","MammalsLarge",98,30227,17701,30227,1,1
"CA","YOS0319","YOSE_JLH_19SEP19_001",283801.4186,4200875.4682,"Martes caurina","Martes caurina","Martes caurina","Long-tailed vole","Microtus longicaudus","Microtus","Cricetidae","Rodentia","Mammalia","Chordata","Microtus longicaudus","Species","Voles","Cricetids","Rodents","Mammals","MammalsSmall",100,9454,795,1643,0.173788872434948,1
"CA","YOS0319","YOSE_JLH_19SEP19_001",283801.4186,4200875.4682,"Martes caurina","Martes caurina","Martes caurina","Brush mouse","Peromyscus boylii","Peromyscus","Cricetidae","Rodentia","Mammalia","Chordata","Peromyscus boylii","Species","Mice","Cricetids","Rodents","Mammals","MammalsSmall",100,9454,795,7811,0.826211127565052,1
